article_id,entity_mention,main_role,predicted_main_role
HI_378.txt,एलन मेंडोजा,Protagonist,Antagonist
HI_224.txt,नरेंद्र मोदी,Protagonist,Innocent
HI_22.txt,डोनाल्ड ट्रम्प,Protagonist,Antagonist
HI_56.txt,अमेरिका,Antagonist,Innocent
HI_116.txt,इटली,Antagonist,Antagonist
HI_188.txt,मोदी,Protagonist,Protagonist
HI_388.txt,पश्चिमी देशों,Antagonist,Protagonist
HI_171.txt,चीन,Antagonist,Innocent
HI_312.txt,कमला हैरिस,Antagonist,Antagonist
HI_123.txt,भारत,Protagonist,Antagonist
HI_358.txt,मोदी,Protagonist,Protagonist
HI_155.txt,भारत,Innocent,Antagonist
HI_124.txt,फ्रांस,Protagonist,Antagonist
HI_70.txt,पाकिस्तान,Antagonist,Antagonist
HI_113.txt,राष्ट्रपति बोरिस येल्तसिन,Protagonist,Protagonist
HI_117.txt,रूस,Antagonist,Innocent
HI_117.txt,अंतरराष्ट्रीय सरोकारों,Innocent,Innocent
HI_306.txt,पुतिन,Antagonist,Innocent
HI_45.txt,अमेरिका,Protagonist,Antagonist
HI_78.txt,रूस,Antagonist,Innocent
HI_330.txt,अनातोली खरापचिन्सिकी,Protagonist,Antagonist
HI_53.txt,चीन,Protagonist,Antagonist
HI_400.txt,रॉबर्ट फिको,Protagonist,Innocent
HI_307.txt,यूक्रेन,Protagonist,Antagonist
HI_217.txt,डोनाल्ड ट्रंप,Protagonist,Antagonist
HI_3.txt,पश्चिमी,Protagonist,Antagonist
HI_43.txt,यूएस कॉन्ग्रेस,Antagonist,Antagonist
HI_322.txt,कमला हैरिस,Protagonist,Antagonist
HI_25.txt,अमेरिका,Antagonist,Antagonist
HI_324.txt,यूक्रेन,Protagonist,Innocent
HI_262.txt,उत्तर कोरिया,Antagonist,Antagonist
HI_329.txt,रूस,Antagonist,Innocent
HI_246.txt,रूस,Protagonist,Antagonist
HI_45.txt,खानगोशविलि,Protagonist,Protagonist
HI_72.txt,पश्चिमी देश,Antagonist,Innocent
HI_33.txt,लीबिया,Innocent,Antagonist
HI_188.txt,वलोडोमिर जेलेंस्की,Antagonist,Protagonist
HI_49.txt,व्लादिमीर पुतिन,Protagonist,Protagonist
HI_234.txt,ओडिशा,Innocent,Innocent
HI_214.txt,अमेरिका,Antagonist,Antagonist
HI_67.txt,अमेरिका,Protagonist,Innocent
HI_188.txt,मोदी,Protagonist,Protagonist
HI_124.txt,अशरफ गनी,Antagonist,Innocent
HI_210.txt,पृथ्वी,Innocent,Antagonist
HI_94.txt,इटली,Antagonist,Protagonist
HI_2.txt,मास्को,Protagonist,Innocent
HI_240.txt,लैंसडाउन,Innocent,Innocent
HI_86.txt,नई दिल्ली,Protagonist,Innocent
HI_124.txt,यूक्रेन की सेना,Protagonist,Antagonist
HI_33.txt,रूस,Protagonist,Antagonist
HI_247.txt,यूक्रेन,Innocent,Antagonist
HI_315.txt,भारत,Protagonist,Protagonist
HI_309.txt,यूक्रेन,Protagonist,Innocent
HI_30.txt,विक्टर ओरबान,Protagonist,Innocent
HI_174.txt,पुतिन,Antagonist,Protagonist
HI_146.txt,बेनेडिक्ट सोजा,Protagonist,Antagonist
HI_94.txt,यूक्रेन,Innocent,Innocent
HI_267.txt,भारत,Protagonist,Antagonist
HI_211.txt,डॉ. एमिली ग्रीनफ़ील्ड,Protagonist,Protagonist
HI_60.txt,फाइनेंशियल टाइम्स,Antagonist,Antagonist
HI_392.txt,रूस,Antagonist,Antagonist
HI_13.txt,भारत,Protagonist,Innocent
HI_381.txt,अमेरिका,Antagonist,Antagonist
HI_393.txt,जेलेंस्की,Protagonist,Antagonist
HI_42.txt,अंबिका तमांग,Innocent,Antagonist
HI_388.txt,यूक्रेन,Innocent,Antagonist
HI_400.txt,यूक्रेन,Protagonist,Antagonist
HI_167.txt,भारत,Protagonist,Protagonist
HI_124.txt,रूस,Antagonist,Antagonist
HI_178.txt,पुतिन,Protagonist,Antagonist
HI_161.txt,पुतिन,Protagonist,Innocent
HI_42.txt,विदेश मंत्रालय,Antagonist,Innocent
HI_266.txt,अमेरिका,Protagonist,Antagonist
HI_138.txt,विष्णु देव साय,Protagonist,Protagonist
HI_172.txt,पश्चिमी देशों,Antagonist,Innocent
HI_167.txt,भारत,Protagonist,Innocent
HI_55.txt,पुतिन,Protagonist,Protagonist
HI_261.txt,रूस,Antagonist,Innocent
HI_399.txt,खेरसॉन,Innocent,Antagonist
HI_264.txt,दक्षिण कोरिया,Protagonist,Innocent
HI_130.txt,नॉर्थवेस्ट,Protagonist,Innocent
HI_255.txt,कबूतरबाजों,Antagonist,Innocent
HI_72.txt,पश्चिमी देशों,Antagonist,Innocent
HI_314.txt,रिपब्लिकन पार्टी,Protagonist,Antagonist
HI_54.txt,रूस,Protagonist,Protagonist
HI_123.txt,रूस,Antagonist,Innocent
HI_23.txt,रूसी रक्षा विभाग,Antagonist,Antagonist
HI_251.txt,रूस,Antagonist,Antagonist
HI_267.txt,अमेरिका,Protagonist,Innocent
HI_245.txt,इमैनुएल मैक्रों,Protagonist,Antagonist
HI_378.txt,रूस,Innocent,Antagonist
HI_42.txt,तमिलनाडु का एक और एजेंट,Antagonist,Innocent
HI_283.txt,अस्पताल,Innocent,Antagonist
HI_89.txt,मोदी,Protagonist,Innocent
HI_155.txt,भारत,Innocent,Antagonist
HI_277.txt,व्लादिमीर पुतिन,Antagonist,Antagonist
HI_118.txt,रूसी सैन्य बलों,Antagonist,Antagonist
HI_24.txt,मोदी,Protagonist,Protagonist
HI_104.txt,यूक्रेन,Protagonist,Innocent
HI_386.txt,व्लादिमीर पुतिन,Protagonist,Protagonist
HI_264.txt,रूसी सेना,Antagonist,Antagonist
HI_253.txt,ब्रिटेन,Antagonist,Innocent
HI_43.txt,पश्चिमी देशों,Antagonist,Antagonist
HI_254.txt,तेलंगाना सरकार,Protagonist,Protagonist
HI_24.txt,मोदी,Protagonist,Innocent
HI_325.txt,यूक्रेन,Protagonist,Innocent
HI_208.txt,कृषि विकास अधिकारी,Antagonist,Antagonist
HI_88.txt,नरेंद्र मोदी,Antagonist,Antagonist
HI_208.txt,ठाकुरों,Antagonist,Antagonist
HI_375.txt,यूक्रेनी,Antagonist,Innocent
HI_384.txt,व्लादिमीर पुतिन,Protagonist,Protagonist
HI_55.txt,रूस,Innocent,Innocent
HI_142.txt,बिहार के कई जिलों,Innocent,Antagonist
HI_201.txt,रूस,Protagonist,Protagonist
HI_86.txt,झापरोवा,Protagonist,Innocent
HI_129.txt,केन्द्र सरकार,Protagonist,Protagonist
HI_185.txt,स्टोल्टेनबर्ग,Protagonist,Innocent
HI_225.txt,जेलेंस्की,Protagonist,Protagonist
HI_388.txt,अमेरिका,Protagonist,Antagonist
HI_180.txt,NATO,Antagonist,Innocent
HI_266.txt,यूक्रेनी खुफिया एजेंसियों,Protagonist,Antagonist
HI_30.txt,हंगरी,Protagonist,Antagonist
HI_109.txt,नाटो,Antagonist,Antagonist
HI_67.txt,रूस,Antagonist,Innocent
HI_206.txt,भारत सरकार,Protagonist,Antagonist
HI_29.txt,सुरक्षा गार्ड,Innocent,Protagonist
HI_321.txt,मारिया ज़ोलकीना,Protagonist,Antagonist
HI_285.txt,मॉस्को,Antagonist,Antagonist
HI_66.txt,रूस,Antagonist,Antagonist
HI_200.txt,गंभीर सिंह चौहान,Protagonist,Antagonist
HI_310.txt,यूक्रेन,Protagonist,Innocent
HI_275.txt,यूक्रेन,Protagonist,Antagonist
HI_333.txt,यूक्रेन,Antagonist,Innocent
HI_113.txt,पश्चिमी देशों,Antagonist,Antagonist
HI_174.txt,किम जोंग उन,Antagonist,Protagonist
HI_189.txt,भारत,Protagonist,Innocent
HI_285.txt,कीव,Innocent,Innocent
HI_49.txt,नागरिकों,Innocent,Protagonist
HI_7.txt,व्लादिमीर पुतिन,Innocent,Antagonist
HI_396.txt,अमेरिका,Antagonist,Innocent
HI_6.txt,यूक्रेन,Antagonist,Antagonist
HI_399.txt,नागरिकों,Innocent,Antagonist
HI_397.txt,व्लादिमीर पुतिन,Protagonist,Antagonist
HI_147.txt,PM मोदी,Protagonist,Innocent
HI_6.txt,रूस,Antagonist,Antagonist
HI_261.txt,यूक्रेन,Protagonist,Innocent
HI_65.txt,व्लादिमीर पुतिन,Antagonist,Antagonist
HI_272.txt,नवेलनी,Protagonist,Innocent
HI_46.txt,पश्चिमी,Antagonist,Innocent
HI_232.txt,वैज्ञानिकों,Protagonist,Antagonist
HI_326.txt,जॉन बार्यन्स,Protagonist,Antagonist
HI_390.txt,उत्तर कोरिया,Antagonist,Innocent
HI_216.txt,अमेरिका,Antagonist,Antagonist
HI_24.txt,रूस,Antagonist,Antagonist
HI_202.txt,रूसी अधिकारियों,Innocent,Antagonist
HI_73.txt,व्लादिमीर पुतिन,Antagonist,Innocent
HI_65.txt,यूक्रेन,Innocent,Antagonist
HI_169.txt,यूक्रेन,Antagonist,Antagonist
HI_270.txt,नरेंद्र मोदी,Protagonist,Innocent
HI_312.txt,अमेरिकी सरकार,Antagonist,Antagonist
HI_90.txt,जो बाइडेन,Antagonist,Protagonist
HI_25.txt,अमेरिका,Antagonist,Antagonist
HI_324.txt,अमेरिका,Protagonist,Innocent
HI_42.txt,भारत सरकार,Antagonist,Antagonist
HI_390.txt,वोलोदिमीर जेलेंस्की,Protagonist,Innocent
HI_309.txt,पश्चिम के देश,Antagonist,Innocent
HI_61.txt,भारत,Protagonist,Antagonist
HI_272.txt,रूस,Antagonist,Antagonist
HI_316.txt,चीन,Protagonist,Innocent
HI_116.txt,यूक्रेन,Innocent,Antagonist
HI_168.txt,टीएस तिरुमूर्ति,Protagonist,Antagonist
HI_355.txt,ट्रंप,Protagonist,Protagonist
HI_15.txt,नाटो,Antagonist,Innocent
HI_225.txt,कुर्स्क,Innocent,Antagonist
HI_103.txt,रूस,Protagonist,Innocent
HI_178.txt,व्लादिमीर पुतिन,Protagonist,Antagonist
HI_149.txt,विशेषज्ञों,Protagonist,Innocent
HI_363.txt,बाइडन,Antagonist,Protagonist
HI_171.txt,यूक्रेन,Protagonist,Antagonist
HI_53.txt,भारत,Antagonist,Innocent
HI_238.txt,बिहारी लाल,Protagonist,Innocent
HI_32.txt,भारत,Antagonist,Protagonist
HI_99.txt,यूक्रेन,Innocent,Antagonist
HI_89.txt,भारत,Protagonist,Protagonist
HI_92.txt,पश्चिमी मीडिया,Antagonist,Antagonist
HI_27.txt,मणिपुर,Innocent,Antagonist
HI_46.txt,रूस,Innocent,Innocent
HI_329.txt,क्राइमिया,Innocent,Antagonist
HI_2.txt,रूसी,Antagonist,Protagonist
HI_20.txt,भारतीय,Innocent,Protagonist
HI_221.txt,अमेरिका,Antagonist,Protagonist
HI_305.txt,यूक्रेन,Protagonist,Innocent
HI_334.txt,मोदी,Protagonist,Innocent
HI_187.txt,ऐसे,Protagonist,Antagonist
HI_48.txt,जमात नुसरत अल-इस्लाम वाल मुस्लिमीन (JNIM,Antagonist,Antagonist
HI_22.txt,बाइडेन,Antagonist,Antagonist
HI_381.txt,रूस,Protagonist,Protagonist
HI_22.txt,कुपियांस्क,Innocent,Antagonist
HI_375.txt,रूसी सैनिकों,Innocent,Antagonist
HI_127.txt,संयुक्त राष्ट्र,Protagonist,Antagonist
HI_234.txt,महाराष्ट्र,Innocent,Innocent
HI_285.txt,कुर्स्क,Innocent,Innocent
HI_157.txt,अमेरिकी कांग्रेस,Antagonist,Innocent
HI_255.txt,नरेंद्र मोदी,Protagonist,Antagonist
HI_22.txt,अवदीवका,Innocent,Antagonist
HI_388.txt,सैनिक,Innocent,Antagonist
HI_321.txt,पक्रौस्क,Innocent,Protagonist
HI_7.txt,पश्चिम,Antagonist,Antagonist
HI_334.txt,नरेंद्र मोदी,Protagonist,Innocent
HI_212.txt,वोल्डिमीर जेलेंस्की,Antagonist,Protagonist
HI_104.txt,जवाहरलाल नेहरू,Protagonist,Innocent
HI_23.txt,यूक्रेनी सेना,Protagonist,Protagonist
HI_390.txt,यूक्रेनी सेना,Protagonist,Innocent
HI_312.txt,ट्रंप,Protagonist,Protagonist
HI_221.txt,पुतिन,Antagonist,Protagonist
HI_177.txt,यूक्रेन,Protagonist,Innocent
HI_305.txt,कीव,Protagonist,Antagonist
HI_285.txt,जेलेंस्की,Protagonist,Antagonist
HI_398.txt,खेरसॉन,Innocent,Antagonist
HI_166.txt,रूस,Antagonist,Antagonist
HI_305.txt,यूक्रेनी सेना,Protagonist,Innocent
HI_45.txt,वादिम क्रासिकोव,Antagonist,Antagonist
HI_258.txt,वोलोदिमीर जेलेंस्की,Protagonist,Protagonist
HI_7.txt,मॉस्को,Innocent,Antagonist
HI_121.txt,नरेन्द्र मोदी,Protagonist,Protagonist
HI_171.txt,चार्ल्स ब्राउन,Protagonist,Innocent
HI_174.txt,यूक्रेनी रक्षा खुफिया निदेशालय,Protagonist,Antagonist
HI_372.txt,जो बाइडन,Antagonist,Antagonist
HI_225.txt,वोलोदिमीर जेलेंस्की,Protagonist,Protagonist
HI_259.txt,यूक्रेनी सेना,Protagonist,Antagonist
HI_301.txt,डोनाल्ड ट्रंप,Protagonist,Innocent
HI_113.txt,निकिता ख्रुश्चेव,Protagonist,Protagonist
HI_2.txt,यूक्रेन,Innocent,Protagonist
HI_77.txt,यूक्रेन,Innocent,Antagonist
HI_368.txt,जो बाइडन,Antagonist,Protagonist
HI_303.txt,नागरिक,Innocent,Antagonist
HI_389.txt,अमेरिका,Antagonist,Innocent
HI_116.txt,फ्रांस,Antagonist,Antagonist
HI_320.txt,व्लादिमीर पुतिन,Antagonist,Innocent
HI_234.txt,गुजरात,Innocent,Innocent
HI_301.txt,डोनाल्ड ट्रंप,Protagonist,Antagonist
HI_375.txt,रूसी सैनिकों,Innocent,Innocent
HI_96.txt,यूक्रेन,Protagonist,Antagonist
HI_285.txt,यूक्रेन,Innocent,Protagonist
HI_144.txt,पेड़ों,Protagonist,Innocent
HI_224.txt,एस जयशंकर,Protagonist,Innocent
HI_67.txt,पश्चिम देश,Protagonist,Innocent
HI_7.txt,रूस,Antagonist,Innocent
HI_282.txt,मोदी,Protagonist,Protagonist
HI_99.txt,व्लादिमीर पुतिन,Protagonist,Antagonist
HI_264.txt,लॉयड ऑस्टिन,Protagonist,Innocent
HI_234.txt,भारत,Innocent,Antagonist
HI_196.txt,भारत,Protagonist,Innocent
HI_285.txt,रूस,Antagonist,Antagonist
HI_202.txt,रूसी क्षेत्र,Innocent,Antagonist
HI_121.txt,भारत,Protagonist,Protagonist
HI_399.txt,पश्चिमी देशों,Antagonist,Antagonist
HI_70.txt,ईरान,Antagonist,Antagonist
HI_340.txt,यूक्रेन,Innocent,Antagonist
HI_40.txt,पॉल व्हेलन,Antagonist,Antagonist
HI_105.txt,रुबिज़ने,Innocent,Protagonist
HI_396.txt,जेफरी डी सैक्स,Protagonist,Antagonist
HI_397.txt,रूस,Protagonist,Antagonist
HI_202.txt,पश्चिम देशों,Antagonist,Antagonist
HI_45.txt,क्रासिकोव,Antagonist,Innocent
HI_128.txt,कमला हैरिस,Protagonist,Innocent
HI_104.txt,नरेन्द्र मोदी,Protagonist,Innocent
HI_23.txt,यूरोपीय,Antagonist,Antagonist
HI_309.txt,वसीली नेबेंजिया,Protagonist,Innocent
HI_387.txt,ज़ेलेंस्की,Protagonist,Protagonist
HI_36.txt,जो बायडेन,Antagonist,Innocent
HI_78.txt,मॉस्को,Antagonist,Innocent
HI_255.txt,रणधीर जायसवाल,Protagonist,Protagonist
HI_270.txt,भारत,Innocent,Innocent
HI_14.txt,कमला हैरिस,Protagonist,Innocent
HI_105.txt,सेवरोडोनेट्स,Innocent,Protagonist
HI_55.txt,रूस,Protagonist,Antagonist
HI_308.txt,यूक्रेन,Antagonist,Antagonist
HI_261.txt,महिलाएं,Protagonist,Innocent
HI_54.txt,नाटो,Antagonist,Protagonist
HI_195.txt,भारत,Protagonist,Innocent
HI_311.txt,यूक्रेन,Innocent,Innocent
HI_303.txt,हवाई अड्डों,Innocent,Antagonist
HI_23.txt,अमेरिका,Antagonist,Innocent
HI_3.txt,रूस,Protagonist,Antagonist
HI_7.txt,यूक्रेनी,Antagonist,Antagonist
HI_196.txt,क्रीमिया,Innocent,Protagonist
HI_314.txt,कमला हैरिस,Antagonist,Innocent
HI_68.txt,रूसी,Antagonist,Antagonist
HI_317.txt,मोदी,Protagonist,Innocent
HI_247.txt,कीव,Innocent,Antagonist
HI_80.txt,यूक्रेन,Innocent,Antagonist
HI_283.txt,रूस,Antagonist,Antagonist
HI_103.txt,अमेरिका,Antagonist,Innocent
HI_257.txt,यूक्रेन,Antagonist,Antagonist
HI_179.txt,भारत,Protagonist,Antagonist
HI_393.txt,नाटो,Protagonist,Antagonist
HI_321.txt,रूसी सेना,Antagonist,Protagonist
HI_218.txt,अमेरिका,Antagonist,Innocent
HI_305.txt,रूस,Antagonist,Innocent
HI_314.txt,चीन,Antagonist,Antagonist
HI_54.txt,पश्चिमी सैन्य,Antagonist,Antagonist
HI_68.txt,यूक्रेन,Innocent,Antagonist
HI_202.txt,प्रवक्ता,Protagonist,Antagonist
HI_101.txt,रूस,Antagonist,Innocent
HI_174.txt,जेलेंस्की,Protagonist,Antagonist
HI_23.txt,यूक्रेन,Innocent,Innocent
HI_254.txt,सूफियान,Innocent,Protagonist
HI_90.txt,व्लादिमीर पुतिन,Protagonist,Innocent
HI_14.txt,रूसी सेना,Innocent,Innocent
HI_398.txt,ज़ापोरिज्जिया,Innocent,Antagonist
HI_49.txt,रूस,Protagonist,Protagonist
HI_117.txt,नेपाली,Innocent,Innocent
HI_63.txt,यूरोपीय देशों,Protagonist,Antagonist
HI_254.txt,मोहम्मद सूफियान,Innocent,Antagonist
HI_70.txt,जोको विडोडो,Protagonist,Antagonist
HI_389.txt,यूक्रेन,Innocent,Innocent
HI_116.txt,लक्जमबर्ग,Innocent,Innocent
HI_99.txt,NATO,Antagonist,Innocent
HI_142.txt,सीमांचल,Innocent,Antagonist
HI_116.txt,जर्मनी,Antagonist,Antagonist
HI_83.txt,नरेंद्र मोदी,Protagonist,Protagonist
HI_84.txt,नरेन्द्र मोदी,Protagonist,Protagonist
HI_70.txt,अमेरिका,Antagonist,Protagonist
HI_321.txt,निप्रोव,Protagonist,Protagonist
HI_274.txt,रूसी सेना,Antagonist,Antagonist
HI_180.txt,रूस,Protagonist,Innocent
HI_127.txt,यूक्रेन,Innocent,Protagonist
HI_61.txt,भारत,Antagonist,Protagonist
HI_29.txt,माखचकाला,Innocent,Antagonist
HI_394.txt,जो बाइडेन,Protagonist,Innocent
HI_203.txt,इस्लामिक स्टेट,Antagonist,Antagonist
HI_386.txt,यूक्रेन,Protagonist,Protagonist
HI_362.txt,पुतिन,Protagonist,Antagonist
HI_340.txt,रूस,Antagonist,Antagonist
HI_70.txt,यूक्रेन,Innocent,Antagonist
HI_39.txt,नरेंद्र मोदी,Protagonist,Protagonist
HI_379.txt,पेसकोव,Protagonist,Antagonist
HI_124.txt,रूस,Antagonist,Protagonist
HI_266.txt,वोलोदिमीर जेलेंस्की,Protagonist,Antagonist
HI_251.txt,कीर स्टार्मर,Protagonist,Antagonist
HI_278.txt,रूस,Antagonist,Innocent
HI_176.txt,वोलोदिमीर जेलेंस्की,Antagonist,Innocent
HI_210.txt,गंभीर सिंह चौहान,Protagonist,Antagonist
HI_314.txt,पाकिस्तान,Antagonist,Antagonist
HI_321.txt,रूसी सेनाएं,Antagonist,Antagonist
HI_191.txt,भारत,Protagonist,Protagonist
HI_218.txt,चीन,Antagonist,Innocent
HI_253.txt,यूक्रेन,Protagonist,Innocent
HI_166.txt,ऑलेक्जेंडर मारिकोव्स्की,Innocent,Antagonist
HI_23.txt,यूक्रेन,Protagonist,Protagonist
HI_255.txt,रूस,Protagonist,Innocent
HI_127.txt,रूसी राष्ट्रपति,Antagonist,Protagonist
HI_249.txt,व्लादिमीर पुतिन,Protagonist,Antagonist
HI_150.txt,एशिया,Innocent,Protagonist
HI_266.txt,कुर्स्क,Innocent,Innocent
HI_205.txt,कीव,Innocent,Antagonist
HI_227.txt,रूस की सेना,Antagonist,Antagonist
HI_310.txt,रूसी सेना,Protagonist,Innocent
HI_166.txt,रूस,Innocent,Antagonist
HI_83.txt,जेलेंस्की,Protagonist,Antagonist
HI_22.txt,पश्चिमी देशों,Protagonist,Antagonist
HI_229.txt,सेरही पोपको,Protagonist,Antagonist
HI_326.txt,रूस,Antagonist,Antagonist
HI_116.txt,अमेरिका,Antagonist,Antagonist
HI_142.txt,13 जिले,Innocent,Antagonist
HI_205.txt,रूस,Antagonist,Antagonist
HI_333.txt,रूस,Innocent,Antagonist
HI_3.txt,तुर्किये,Protagonist,Antagonist
HI_32.txt,रूस,Antagonist,Antagonist
HI_318.txt,यूक्रेन,Protagonist,Innocent
HI_69.txt,रूस,Protagonist,Protagonist
HI_255.txt,रूसी सेना,Antagonist,Protagonist
HI_3.txt,भारत,Protagonist,Innocent
HI_322.txt,जो बाइडन,Protagonist,Antagonist
HI_305.txt,रूस,Antagonist,Antagonist
HI_100.txt,रूस,Antagonist,Innocent
HI_164.txt,पीएम मेलोनी,Protagonist,Antagonist
HI_273.txt,यूक्रेनी सेना,Protagonist,Innocent
HI_117.txt,भारत,Protagonist,Innocent
HI_124.txt,यूक्रेन की सेना,Protagonist,Protagonist
HI_55.txt,अमेरिका,Antagonist,Innocent
HI_263.txt,रॉयटर्स,Antagonist,Antagonist
HI_206.txt,अमेरिकी राष्ट्रीय सुरक्षा एजेंसी,Antagonist,Protagonist
HI_362.txt,जो बाइडन,Antagonist,Antagonist
HI_63.txt,यूक्रेन,Protagonist,Antagonist
HI_64.txt,मंगोलिया,Antagonist,Antagonist
HI_279.txt,उत्तर कोरिया,Antagonist,Antagonist
HI_360.txt,वोलोडिमिर जेलेंस्की,Antagonist,Antagonist
HI_120.txt,अमेरिका,Antagonist,Innocent
HI_285.txt,रूस,Antagonist,Innocent
HI_54.txt,रूसी,Protagonist,Antagonist
HI_197.txt,पोक्रोव्स्क,Innocent,Antagonist
HI_374.txt,पुतिन,Antagonist,Innocent
HI_331.txt,यूक्रेन,Innocent,Antagonist
HI_7.txt,भारत,Protagonist,Innocent
HI_127.txt,पुतिन,Antagonist,Antagonist
HI_385.txt,जो बाइडेन,Protagonist,Antagonist
HI_231.txt,लद्दाख की जनता,Innocent,Protagonist
HI_241.txt,मोदी,Protagonist,Protagonist
HI_161.txt,इमैनुएल मैक्रों,Antagonist,Innocent
HI_392.txt,बाइडेन,Protagonist,Antagonist
HI_100.txt,एस जयशंकर,Protagonist,Innocent
HI_226.txt,रूस,Antagonist,Antagonist
HI_321.txt,बुग्लेडार,Innocent,Protagonist
HI_384.txt,रूस,Antagonist,Protagonist
HI_301.txt,बाइडेन प्रशासन,Antagonist,Antagonist
HI_33.txt,बोस्नियन,Innocent,Antagonist
HI_400.txt,रूस,Antagonist,Antagonist
HI_55.txt,रूस,Antagonist,Protagonist
HI_175.txt,अन्ना माल्यर,Protagonist,Antagonist
HI_46.txt,गाजा,Innocent,Innocent
HI_2.txt,वॉशिंगटन,Antagonist,Innocent
HI_219.txt,यूक्रेन,Innocent,Antagonist
HI_271.txt,भारत,Antagonist,Innocent
HI_164.txt,नाटो,Protagonist,Innocent
HI_113.txt,यूक्रेन,Protagonist,Innocent
HI_70.txt,रूस,Protagonist,Protagonist
HI_283.txt,नरेंद्र मोदी,Protagonist,Protagonist
HI_356.txt,ट्रंप,Protagonist,Antagonist
HI_301.txt,जेलेंस्की,Antagonist,Antagonist
HI_58.txt,जापान,Protagonist,Protagonist
HI_116.txt,ब्रिटेन,Antagonist,Antagonist
HI_336.txt,अश्विन भाई मांगुकिया,Innocent,Antagonist
HI_398.txt,वोलोदिमीर जेलेंस्की,Protagonist,Antagonist
HI_261.txt,यूक्रेनी महिलाओं,Protagonist,Antagonist
HI_148.txt,गौतम अडानी,Protagonist,Protagonist
HI_326.txt,मेलिंगा हेरिंग,Protagonist,Innocent
HI_128.txt,जो बाइडेन,Protagonist,Antagonist
HI_253.txt,पुतिन,Protagonist,Innocent
HI_148.txt,अडानी ग्रुप (A,Protagonist,Protagonist
HI_348.txt,यूरोपीय संघ,Antagonist,Protagonist
HI_42.txt,राजू बिस्टा,Protagonist,Antagonist
HI_177.txt,रूस,Protagonist,Innocent
HI_53.txt,यूक्रेन,Innocent,Innocent
HI_155.txt,यूक्रेन,Innocent,Antagonist
HI_117.txt,दझोखर दुदायेव बटालियन,Protagonist,Innocent
HI_27.txt,यूक्रेन,Innocent,Antagonist
HI_234.txt,आंध्र प्रदेश,Innocent,Innocent
HI_169.txt,रूस,Antagonist,Protagonist
HI_46.txt,रूस,Antagonist,Antagonist
HI_117.txt,प्रवासी श्रमिकों,Innocent,Antagonist
HI_157.txt,भारत,Protagonist,Protagonist
HI_247.txt,व्यक्ति,Innocent,Antagonist
HI_116.txt,डेनमार्क,Innocent,Innocent
HI_316.txt,यूक्रेन,Protagonist,Innocent
HI_386.txt,सुमी,Innocent,Antagonist
HI_179.txt,रॉयटर्स,Antagonist,Antagonist
HI_307.txt,उत्तर कोरिया,Protagonist,Antagonist
HI_400.txt,डोनाल्ड ट्रंप,Protagonist,Innocent
HI_395.txt,ब्लिंकन,Protagonist,Innocent
HI_124.txt,वोलोडिमिर जेलेंस्की,Protagonist,Antagonist
HI_92.txt,अमेरिका,Antagonist,Innocent
HI_321.txt,रूस,Antagonist,Innocent
HI_197.txt,पुतिन,Antagonist,Antagonist
HI_117.txt,बाइडेन प्रशासन,Antagonist,Antagonist
HI_106.txt,रूस,Protagonist,Antagonist
HI_397.txt,मिखाइल गोर्बाचेव,Protagonist,Innocent
HI_372.txt,अमेरिका,Antagonist,Antagonist
HI_245.txt,यूक्रेन,Protagonist,Protagonist
HI_78.txt,वलोदिमीर जेलेंस्की,Protagonist,Antagonist
HI_388.txt,रूस,Antagonist,Antagonist
HI_259.txt,रूस,Antagonist,Innocent
HI_367.txt,बाइडन,Antagonist,Innocent
HI_175.txt,यूक्रेनी रक्षकों,Protagonist,Antagonist
HI_314.txt,एशियाई देश,Protagonist,Protagonist
HI_316.txt,चीन,Antagonist,Innocent
HI_161.txt,यूक्रेन,Antagonist,Innocent
HI_7.txt,कुलेबा,Innocent,Protagonist
HI_320.txt,यूक्रेनी सेना,Protagonist,Innocent
HI_196.txt,रूस,Antagonist,Protagonist
HI_79.txt,पश्चिमी देशों,Antagonist,Protagonist
HI_284.txt,रूस,Antagonist,Antagonist
HI_124.txt,एयरफोर्स,Innocent,Antagonist
HI_24.txt,भारत,Protagonist,Innocent
HI_311.txt,मॉस्को,Protagonist,Innocent
HI_285.txt,उत्तर कोरियाई सेना,Antagonist,Antagonist
HI_175.txt,यूक्रेनी रक्षा मंत्रालय,Protagonist,Innocent
HI_391.txt,पश्चिमी देशों,Antagonist,Innocent
HI_263.txt,विदेश मंत्रालय,Protagonist,Antagonist
HI_226.txt,नागरिकों,Innocent,Antagonist
HI_122.txt,रूस,Antagonist,Innocent
HI_70.txt,पुतिन,Antagonist,Antagonist
HI_317.txt,ट्रंप,Protagonist,Antagonist
HI_311.txt,पेंटागन,Protagonist,Innocent
HI_117.txt,विभिन्न क्षेत्रों/,Innocent,Innocent
HI_101.txt,भारत,Protagonist,Innocent
HI_116.txt,फ्रांस,Antagonist,Antagonist
HI_16.txt,रूस,Protagonist,Antagonist
HI_327.txt,रूस,Protagonist,Innocent
HI_77.txt,कीव,Innocent,Protagonist
HI_120.txt,यूक्रेन,Protagonist,Antagonist
HI_279.txt,पुतिन,Protagonist,Antagonist
HI_259.txt,कीव,Innocent,Innocent
HI_55.txt,पुतिन,Protagonist,Antagonist
HI_49.txt,व्लादिमीर पुतिन,Protagonist,Protagonist
